"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Jan 12, 05:00 pm",126.636,0.442469,56.0326,35.8788,573.376,291.13,291.106,573.376,0.873217
"Jan 12, 06:00 pm",126.396,0.438729,55.4535,35.2642,573.183,291.471,291.446,573.183,0.889772
"Jan 12, 07:00 pm",121.359,0.440615,53.4727,33.8795,572.044,290.909,290,0,0
"Jan 12, 08:00 pm",121.359,0.441511,53.5814,33.8314,571.969,290.83,290,0,0
"Jan 12, 09:00 pm",121.359,0.442351,53.6832,33.7862,571.885,290.757,290,0,0
"Jan 12, 10:00 pm",121.359,0.443186,53.7846,33.7412,571.791,290.685,290,0,0
"Jan 12, 11:00 pm",121.359,0.443982,53.8812,33.6983,571.682,290.618,290,0,0
"Jan 13, 12:00 am",121.359,0.439262,53.3084,33.1909,571.555,291.067,290,0,0
"Jan 13, 01:00 am",121.359,0.439757,53.3684,33.1646,571.401,291.03,290,0,0
"Jan 13, 02:00 am",121.359,0.440181,53.4201,33.1422,571.208,291.002,290,0,0
"Jan 13, 03:00 am",121.359,0.440765,53.4909,33.111,570.946,290.966,290,0,0
"Jan 13, 04:00 am",121.359,0.441222,53.5463,33.0866,570.537,290.952,290,0,0
"Jan 13, 05:00 am",10.2944,0.172141,4.18525,2.9934,572.329,284.099,290,0,0
"Jan 13, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 13, 07:00 am",33.1329,0,0,0,573.78,290,290,378.596,0.286288
"Jan 13, 08:00 am",122.599,0.348643,42.3109,26.346,573.237,290.321,290.26,573.237,0.954711
"Jan 13, 09:00 am",121.359,0.443163,53.7818,33.7432,573.359,290.586,290.51,573.359,0.963398
"Jan 13, 10:00 am",121.359,0.441359,53.563,33.8405,573.339,290.757,290.314,573.339,0.96539
"Jan 13, 11:00 am",121.359,0.439886,53.3842,33.9196,573.311,290.897,290.328,573.311,0.964595
"Jan 13, 12:00 pm",121.359,0.445131,54.0207,34.401,573.289,290.406,290.334,573.289,0.962772
"Jan 13, 01:00 pm",121.359,0.445032,54.0087,34.4057,573.217,290.42,290.035,573.217,0.961986
"Jan 13, 02:00 pm",126.59,0.443282,56.1152,35.8221,573.206,291.061,290.389,573.206,0.957577
"Jan 13, 03:00 pm",126.663,0.442394,56.0349,35.8907,573.44,291.136,291.111,573.44,0.901482
"Jan 13, 04:00 pm",126.624,0.44166,55.9248,35.9225,573.42,291.202,291.178,573.42,0.892368
"Jan 13, 05:00 pm",126.587,0.4408,55.7995,35.9617,573.414,291.279,291.255,573.414,0.882169
"Jan 13, 06:00 pm",126.581,0.443323,56.1162,35.8185,573.182,291.058,291.034,573.182,0.89025
"Jan 13, 07:00 pm",121.314,0.438637,53.2128,33.976,572.062,291.089,290,0,0
"Jan 13, 08:00 pm",121.359,0.440475,53.4557,33.8887,571.987,290.926,290,0,0
"Jan 13, 09:00 pm",121.359,0.441888,53.6272,33.8125,571.903,290.799,290,0,0
"Jan 13, 10:00 pm",121.359,0.443544,53.8281,33.7231,571.808,290.65,290,0,0
"Jan 13, 11:00 pm",121.359,0.444673,53.9651,33.6626,571.7,290.552,290,0,0
"Jan 14, 12:00 am",121.359,0.437307,53.0712,33.2966,571.572,291.249,290,0,0
"Jan 14, 01:00 am",121.359,0.438339,53.1964,33.2415,571.419,291.162,290,0,0
"Jan 14, 02:00 am",121.359,0.439402,53.3254,33.185,571.225,291.074,290,0,0
"Jan 14, 03:00 am",121.359,0.440895,53.5066,33.1052,570.962,290.953,290,0,0
"Jan 14, 04:00 am",121.359,0.442413,53.6909,33.0241,570.552,290.84,290,0,0
"Jan 14, 05:00 am",10.2068,0.170674,4.14959,2.95817,572.349,284.149,290,0,0
"Jan 14, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 14, 07:00 am",32.8452,0,0,0,573.78,290,290,378.065,0.284426
"Jan 14, 08:00 am",122.612,0.342307,41.542,25.9621,573.239,290.82,290.733,573.239,0.954455
"Jan 14, 09:00 am",121.359,0.435716,52.878,33.3818,573.361,291.288,290.634,573.361,0.963321
"Jan 14, 10:00 am",121.328,0.441941,53.6197,33.8023,573.341,290.699,290.321,573.341,0.965424
"Jan 14, 11:00 am",121.359,0.443837,53.8636,33.7065,573.315,290.526,290.449,573.315,0.964853
"Jan 14, 12:00 pm",121.359,0.440991,53.5184,33.8604,573.3,290.794,290.266,573.3,0.963976
"Jan 14, 01:00 pm",121.359,0.440124,53.413,33.9063,573.231,290.88,290.235,573.231,0.96302
"Jan 14, 02:00 pm",126.645,0.444692,56.318,35.7561,573.201,290.935,290.174,573.201,0.957833
"Jan 14, 03:00 pm",126.743,0.444269,56.3078,35.8046,573.449,290.967,290.917,573.449,0.903587
"Jan 14, 04:00 pm",126.708,0.443651,56.2141,35.8307,573.428,291.023,290.999,573.428,0.894029
"Jan 14, 05:00 pm",126.677,0.442954,56.1121,35.8625,573.422,291.086,291.062,573.422,0.883824
"Jan 14, 06:00 pm",126.381,0.438401,55.4055,35.2798,573.179,291.501,291.475,573.179,0.889121
"Jan 14, 07:00 pm",121.359,0.440612,53.4723,33.8806,572.062,290.908,290,0,0
"Jan 14, 08:00 pm",121.359,0.441979,53.6381,33.8071,571.987,290.785,290,0,0
"Jan 14, 09:00 pm",121.359,0.443131,53.778,33.745,571.903,290.683,290,0,0
"Jan 14, 10:00 pm",121.359,0.444258,53.9148,33.6846,571.808,290.584,290,0,0
"Jan 14, 11:00 pm",121.327,0.442421,53.6776,33.7769,571.699,290.759,290,0,0
"Jan 15, 12:00 am",121.359,0.437161,53.0535,33.3046,571.572,291.263,290,0,0
"Jan 15, 01:00 am",121.359,0.437596,53.1062,33.2817,571.418,291.232,290,0,0
"Jan 15, 02:00 am",121.359,0.438055,53.162,33.2575,571.224,291.201,290,0,0
"Jan 15, 03:00 am",121.359,0.438431,53.2075,33.2373,570.961,291.184,290,0,0
"Jan 15, 04:00 am",121.359,0.438946,53.2701,33.2095,570.55,291.163,290,0,0
"Jan 15, 05:00 am",9.97792,0.166843,4.05657,2.914,572.387,284.28,290,0,0
"Jan 15, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 15, 07:00 am",33.6549,0,0,0,573.779,290,290,379.552,0.289424
"Jan 15, 08:00 am",122.562,0.341941,41.4917,26.3387,573.244,291.124,290.707,573.244,0.954838
"Jan 15, 09:00 am",121.359,0.443684,53.8451,33.7152,573.364,290.537,290.463,573.364,0.963592
"Jan 15, 10:00 am",121.359,0.442036,53.645,33.8042,573.346,290.693,290.61,573.346,0.965574
"Jan 15, 11:00 am",121.359,0.440528,53.4622,33.8854,573.317,290.836,290.358,573.317,0.965085
"Jan 15, 12:00 pm",121.343,0.439408,53.3192,33.9416,573.308,290.941,290.351,573.308,0.964821
"Jan 15, 01:00 pm",121.374,0.439583,53.3539,33.9393,573.283,290.929,290.282,573.283,0.964072
"Jan 15, 02:00 pm",126.643,0.444791,56.3298,35.7504,573.189,290.926,290.212,573.189,0.957852
"Jan 15, 03:00 pm",126.736,0.444036,56.2755,35.8163,573.456,290.988,290.968,573.456,0.905444
"Jan 15, 04:00 pm",126.697,0.44327,56.1608,35.8493,573.437,291.057,291.033,573.437,0.896389
"Jan 15, 05:00 pm",126.65,0.442153,55.9988,35.9004,573.433,291.158,291.133,573.433,0.886654
"Jan 15, 06:00 pm",126.521,0.441834,55.9013,35.8866,573.182,291.191,291.167,573.182,0.890251
"Jan 15, 07:00 pm",121.359,0.444079,53.893,34.4573,572.076,290.583,290,0,0
"Jan 15, 08:00 pm",121.314,0.438916,53.2466,33.9603,572.001,291.067,290,0,0
"Jan 15, 09:00 pm",121.359,0.440286,53.4329,33.8982,571.918,290.948,290,0,0
"Jan 15, 10:00 pm",121.359,0.441859,53.6236,33.8133,571.823,290.807,290,0,0
"Jan 15, 11:00 pm",121.359,0.443115,53.776,33.7456,571.715,290.697,290,0,0
"Jan 16, 12:00 am",121.359,0.435629,52.8676,33.3855,571.587,291.406,290,0,0
"Jan 16, 01:00 am",121.359,0.436678,52.9949,33.3298,571.434,291.317,290,0,0
"Jan 16, 02:00 am",121.359,0.437421,53.085,33.2903,571.24,291.259,290,0,0
"Jan 16, 03:00 am",121.359,0.438675,53.2372,33.2232,570.977,291.159,290,0,0
"Jan 16, 04:00 am",121.359,0.439702,53.3618,33.1684,570.566,291.091,290,0,0
"Jan 16, 05:00 am",9.80634,0.163973,3.98681,2.85537,572.422,284.378,290,0,0
"Jan 16, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 16, 07:00 am",27.1209,0,0,0,573.794,290,290,366.868,0.247265
"Jan 16, 08:00 am",0,0,0,0,574,290,290,0,0
"Jan 16, 09:00 am",0,0,0,0,574,290,290,290,0
"Jan 16, 10:00 am",51.8938,0,0,0,573.482,290,290,468.096,0.562154
"Jan 16, 11:00 am",121.756,0.412049,50.0059,31.4366,573.303,290.594,290.517,573.303,0.964217
"Jan 16, 12:00 pm",121.359,0.440309,53.4356,33.8964,573.291,290.858,290.393,573.291,0.963746
"Jan 16, 01:00 pm",121.359,0.439959,53.393,33.9147,573.268,290.893,290.37,573.268,0.963254
"Jan 16, 02:00 pm",121.35,0.439113,53.2864,33.9574,572.812,291.001,290.866,573.358,0.873965
"Jan 16, 03:00 pm",121.387,0.440568,53.4792,34.6511,571.493,290.951,290,0,0
"Jan 16, 04:00 pm",121.359,0.444661,53.9637,34.4245,571.328,290.577,290,290,0
"Jan 16, 05:00 pm",121.359,0.444054,53.89,34.4575,571.116,290.648,290,0,0
"Jan 16, 06:00 pm",121.359,0.443256,53.7932,34.5021,570.813,290.743,290,0,0
"Jan 16, 07:00 pm",79.3671,0.439053,34.8463,22.5054,570.316,286.392,290,0,0
"Jan 16, 08:00 pm",0,0,0,0,574,290,290,0,0
"Jan 16, 09:00 pm",0,0,0,0,574,290,290,0,0
"Jan 16, 10:00 pm",0,0,0,0,574,290,290,0,0
"Jan 16, 11:00 pm",0,0,0,0,574,290,290,0,0
"Jan 17, 12:00 am",0,0,0,0,574,290,290,0,0
"Jan 17, 01:00 am",0,0,0,0,574,290,290,0,0
"Jan 17, 02:00 am",0,0,0,0,574,290,290,0,0
"Jan 17, 03:00 am",0,0,0,0,574,290,290,0,0
"Jan 17, 04:00 am",0,0,0,0,574,290,290,0,0
"Jan 17, 05:00 am",0,0,0,0,574,290,290,0,0
"Jan 17, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 17, 07:00 am",31.4991,0,0,0,573.784,290,290,375.543,0.276168
"Jan 17, 08:00 am",122.673,0.336136,40.7932,25.692,573.238,290.954,290.384,573.238,0.954536
"Jan 17, 09:00 am",121.378,0.436153,52.9393,34.1249,573.362,291.248,290.262,573.362,0.963373
"Jan 17, 10:00 am",121.359,0.444049,53.8893,33.6957,573.342,290.504,289.851,573.342,0.965369
"Jan 17, 11:00 am",121.359,0.442729,53.7292,33.7664,573.313,290.63,289.852,573.313,0.964712
"Jan 17, 12:00 pm",121.342,0.439093,53.2804,33.958,573.307,290.971,289.93,573.307,0.9648
"Jan 17, 01:00 pm",121.359,0.445145,54.0224,34.3993,573.284,290.405,289.645,573.284,0.96456
"Jan 17, 02:00 pm",126.566,0.442662,56.026,35.8504,573.208,291.117,289.88,573.208,0.959435
"Jan 17, 03:00 pm",121.423,0.443216,53.8168,34.5192,572.859,290.62,290.499,573.19,0.882774
"Jan 17, 04:00 pm",121.454,0.442703,53.7683,34.555,572.624,290.686,290.541,573.241,0.845795
"Jan 17, 05:00 pm",126.485,0.440681,55.7396,35.942,573.205,291.294,290.614,573.205,0.925886
"Jan 17, 06:00 pm",126.576,0.442904,56.0611,35.8421,573.209,291.095,291.071,573.209,0.895196
"Jan 17, 07:00 pm",121.359,0.444584,53.9544,34.432,571.529,290.571,290,0,0
"Jan 17, 08:00 pm",121.303,0.439003,53.2523,33.9554,571.454,291.092,290,0,0
"Jan 17, 09:00 pm",121.359,0.440523,53.4616,33.8877,571.37,290.96,290,0,0
"Jan 17, 10:00 pm",121.359,0.441979,53.6382,33.8089,571.276,290.831,290,0,0
"Jan 17, 11:00 pm",121.359,0.443292,53.7975,33.7378,571.167,290.716,290,0,0
"Jan 18, 12:00 am",121.359,0.443877,53.8685,33.7061,571.04,290.67,290,0,0
"Jan 18, 01:00 am",121.359,0.444582,53.9541,33.6684,570.886,290.615,290,0,0
"Jan 18, 02:00 am",121.267,0.437784,53.0886,34.0098,570.693,291.254,290,0,0
"Jan 18, 03:00 am",121.367,0.435169,52.8149,33.414,570.43,291.526,290,0,0
"Jan 18, 04:00 am",121.244,0.436813,52.961,33.295,570.017,291.389,290,0,0
"Jan 18, 05:00 am",7.76041,0.129747,3.15507,2.2713,572.586,285.565,290,0,0
"Jan 18, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 18, 07:00 am",34.5533,0,0,0,573.778,290,290,381.176,0.294923
"Jan 18, 08:00 am",122.522,0.344894,41.8499,26.5824,573.252,291.145,290.73,573.252,0.955137
"Jan 18, 09:00 am",121.359,0.443575,53.8319,33.7217,573.371,290.547,290.473,573.371,0.963834
"Jan 18, 10:00 am",121.359,0.441522,53.5827,33.8325,573.352,290.741,290.656,573.352,0.965689
"Jan 18, 11:00 am",121.362,0.439774,53.3717,33.927,573.32,290.907,290.411,573.32,0.964895
"Jan 18, 12:00 pm",121.445,0.441279,53.591,34.6299,573.293,290.775,290.319,573.293,0.96283
"Jan 18, 01:00 pm",121.359,0.44493,53.9963,34.4118,573.267,290.427,290.352,573.267,0.962304
"Jan 18, 02:00 pm",126.673,0.442853,56.0977,35.8678,573.422,291.095,290.426,573.422,0.95412
"Jan 18, 03:00 pm",126.69,0.443118,56.1386,35.8572,573.435,291.071,291.046,573.435,0.900623
"Jan 18, 04:00 pm",126.669,0.442808,56.0902,35.8697,573.418,291.099,291.075,573.418,0.892087
"Jan 18, 05:00 pm",126.648,0.442327,56.02,35.8918,573.414,291.142,291.118,573.414,0.882351
"Jan 18, 06:00 pm",126.601,0.443883,56.196,35.7926,573.177,291.008,290.984,573.177,0.889485
"Jan 18, 07:00 pm",121.315,0.438856,53.2397,33.9649,572.06,291.069,290,0,0
"Jan 18, 08:00 pm",121.359,0.440392,53.4457,33.8937,571.985,290.933,290,0,0
"Jan 18, 09:00 pm",121.359,0.441809,53.6175,33.8171,571.901,290.807,290,0,0
"Jan 18, 10:00 pm",121.359,0.443309,53.7996,33.7361,571.807,290.673,290,0,0
"Jan 18, 11:00 pm",121.359,0.444601,53.9563,33.6666,571.698,290.559,290,0,0
"Jan 19, 12:00 am",121.359,0.437452,53.0887,33.2892,571.57,291.236,290,0,0
"Jan 19, 01:00 am",121.359,0.438088,53.1659,33.2554,571.416,291.186,290,0,0
"Jan 19, 02:00 am",121.359,0.438447,53.2095,33.2363,571.222,291.164,290,0,0
"Jan 19, 03:00 am",121.359,0.439749,53.3676,33.1667,570.959,291.06,290,0,0
"Jan 19, 04:00 am",121.359,0.44101,53.5205,33.0993,570.548,290.971,290,0,0
"Jan 19, 05:00 am",10.036,0.167815,4.08016,2.91623,572.376,284.247,290,0,0
"Jan 19, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 19, 07:00 am",33.4078,0,0,0,573.78,290,290,379.101,0.287927
"Jan 19, 08:00 am",122.588,0.34219,41.5279,26.2194,573.252,291.019,290.64,573.252,0.95499
"Jan 19, 09:00 am",121.359,0.444902,53.9929,33.6501,573.399,290.421,290.355,573.399,0.963816
"Jan 19, 10:00 am",121.359,0.442935,53.7542,33.7558,573.353,290.608,290.53,573.353,0.965526
"Jan 19, 11:00 am",121.359,0.441065,53.5273,33.8564,573.321,290.786,290.331,573.321,0.964661
"Jan 19, 12:00 pm",121.343,0.439269,53.3021,33.9493,573.313,290.954,290.347,573.313,0.964703
"Jan 19, 01:00 pm",121.423,0.440749,53.5173,33.8895,573.288,290.823,290.236,573.288,0.964226
"Jan 19, 02:00 pm",126.688,0.443287,56.1589,35.8471,573.415,291.056,290.389,573.415,0.955169
"Jan 19, 03:00 pm",126.68,0.442612,56.0703,35.8832,573.459,291.116,291.091,573.459,0.906157
"Jan 19, 04:00 pm",126.65,0.442061,55.9872,35.9067,573.442,291.166,291.141,573.442,0.897593
"Jan 19, 05:00 pm",126.623,0.441459,55.8989,35.9338,573.435,291.22,291.195,573.435,0.887285
"Jan 19, 06:00 pm",126.6,0.443762,56.1802,35.7985,573.185,291.018,290.994,573.185,0.891023
"Jan 19, 07:00 pm",121.316,0.438827,53.2366,33.9659,572.109,291.069,290,0,0
"Jan 19, 08:00 pm",121.359,0.440322,53.4372,33.8967,572.034,290.937,290,0,0
"Jan 19, 09:00 pm",121.359,0.441402,53.5681,33.8383,571.95,290.841,290,0,0
"Jan 19, 10:00 pm",121.359,0.44253,53.705,33.7774,571.855,290.742,290,0,0
"Jan 19, 11:00 pm",121.359,0.443316,53.8004,33.7347,571.747,290.676,290,0,0
"Jan 20, 12:00 am",121.359,0.436672,52.9941,33.3296,571.619,291.306,290,0,0
"Jan 20, 01:00 am",121.359,0.437114,53.0477,33.306,571.466,291.274,290,0,0
"Jan 20, 02:00 am",121.359,0.437447,53.0881,33.2883,571.272,291.255,290,0,0
"Jan 20, 03:00 am",121.359,0.438499,53.2158,33.2323,571.01,291.174,290,0,0
"Jan 20, 04:00 am",121.359,0.439371,53.3217,33.1858,570.599,291.12,290,0,0
"Jan 20, 05:00 am",9.92874,0.166021,4.03657,2.89454,572.416,284.307,290,0,0
"Jan 20, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 20, 07:00 am",33.4602,0,0,0,573.78,290,290,379.197,0.288297
"Jan 20, 08:00 am",122.552,0.34782,42.1962,26.5322,573.256,290.503,290.528,573.256,0.955276
"Jan 20, 09:00 am",121.359,0.443003,53.7624,33.7522,573.404,290.599,290.525,573.404,0.964057
"Jan 20, 10:00 am",121.359,0.44118,53.5412,33.8502,573.367,290.772,290.406,573.367,0.96581
"Jan 20, 11:00 am",121.475,0.439673,53.4091,33.9603,573.327,290.927,290.425,573.327,0.965084
"Jan 20, 12:00 pm",121.359,0.444014,53.8851,34.4605,573.31,290.51,290.435,573.31,0.964108
"Jan 20, 01:00 pm",121.359,0.443167,53.7823,34.5054,573.282,290.591,290.183,573.282,0.963618
"Jan 20, 02:00 pm",126.57,0.440751,55.7858,35.958,573.382,291.284,290.608,573.382,0.952212
"Jan 20, 03:00 pm",126.61,0.440968,55.8312,35.9562,573.45,291.264,291.239,573.45,0.90421
"Jan 20, 04:00 pm",126.6,0.440845,55.8108,35.9607,573.438,291.275,291.25,573.438,0.896622
"Jan 20, 05:00 pm",126.718,0.443734,56.2289,36.5919,573.441,291.016,291.001,573.441,0.888887
"Jan 20, 06:00 pm",126.602,0.443567,56.1566,35.8092,573.207,291.035,291.011,573.207,0.895022
"Jan 20, 07:00 pm",121.316,0.438921,53.2482,33.9603,572.113,291.06,290,0,0
"Jan 20, 08:00 pm",121.359,0.440394,53.4459,33.8922,572.038,290.93,290,0,0
"Jan 20, 09:00 pm",121.359,0.441906,53.6293,33.8102,571.954,290.794,290,0,0
"Jan 20, 10:00 pm",121.359,0.443079,53.7717,33.7464,571.859,290.691,290,0,0
"Jan 20, 11:00 pm",121.359,0.444192,53.9067,33.686,571.75,290.594,290,0,0
"Jan 21, 12:00 am",121.337,0.434832,52.7612,33.4206,571.622,291.477,290,0,0
"Jan 21, 01:00 am",121.362,0.435014,52.794,33.417,571.469,291.471,290,0,0
"Jan 21, 02:00 am",121.359,0.435073,52.8001,33.4129,571.275,291.478,290,0,0
"Jan 21, 03:00 am",121.359,0.436841,53.0147,33.3189,571.012,291.329,290,0,0
"Jan 21, 04:00 am",121.359,0.438267,53.1877,33.243,570.601,291.223,290,0,0
"Jan 21, 05:00 am",9.66723,0.161645,3.93026,2.82056,572.459,284.457,290,0,0
"Jan 21, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 21, 07:00 am",29.2659,0,0,0,573.781,290,290,371.204,0.259495
"Jan 21, 08:00 am",122.759,0.327278,39.7126,25.1648,573.223,291.043,290.698,573.223,0.950082
"Jan 21, 09:00 am",121.359,0.443562,53.8302,33.7222,573.382,290.548,290.475,573.382,0.960393
"Jan 21, 10:00 am",121.359,0.441258,53.5507,33.8464,573.348,290.766,290.679,573.348,0.962661
"Jan 21, 11:00 am",121.343,0.439344,53.3113,33.9451,573.313,290.947,290.474,573.313,0.96332
"Jan 21, 12:00 pm",121.359,0.445199,54.0291,34.3963,573.313,290.398,290.328,573.313,0.96444
"Jan 21, 01:00 pm",121.359,0.443923,53.8741,34.4647,573.29,290.52,290.442,573.29,0.964369
"Jan 21, 02:00 pm",126.594,0.44109,55.8393,35.9456,573.405,291.254,290.579,573.405,0.95433
"Jan 21, 03:00 pm",126.625,0.441165,55.8625,35.9492,573.465,291.246,291.221,573.465,0.907564
"Jan 21, 04:00 pm",126.605,0.44076,55.8024,35.9671,573.456,291.282,291.257,573.456,0.901013
"Jan 21, 05:00 pm",126.758,0.444507,56.3448,36.5591,573.462,290.946,290.934,573.462,0.893751
"Jan 21, 06:00 pm",126.604,0.443445,56.1418,35.8159,573.221,291.046,291.021,573.221,0.897591
"Jan 21, 07:00 pm",121.315,0.438597,53.2082,33.9769,572.105,291.091,290,0,0
"Jan 21, 08:00 pm",121.359,0.440006,53.3987,33.9126,572.029,290.967,290,0,0
"Jan 21, 09:00 pm",121.359,0.441014,53.5211,33.858,571.945,290.878,290,0,0
"Jan 21, 10:00 pm",121.359,0.442017,53.6428,33.8034,571.851,290.79,290,0,0
"Jan 21, 11:00 pm",121.359,0.442845,53.7432,33.7584,571.742,290.72,290,0,0
"Jan 22, 12:00 am",121.359,0.442919,53.7522,33.7543,571.615,290.721,290,0,0
"Jan 22, 01:00 am",121.359,0.442721,53.7283,33.7647,571.462,290.749,290,0,0
"Jan 22, 02:00 am",121.359,0.442717,53.7278,33.7647,571.269,290.762,290,0,0
"Jan 22, 03:00 am",121.359,0.444365,53.9278,33.6763,571.008,290.626,290,0,0
"Jan 22, 04:00 am",121.331,0.434255,52.6886,33.4502,570.6,291.597,290,0,0
"Jan 22, 05:00 am",10.6251,0.177669,4.31966,3.12389,572.301,283.907,290,0,0
"Jan 22, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 22, 07:00 am",24.5406,0,0,0,573.799,290,290,361.389,0.228166
"Jan 22, 08:00 am",122.984,0.317826,38.571,24.1104,573.223,290.361,290.302,573.223,0.952773
"Jan 22, 09:00 am",121.359,0.441392,53.567,33.8404,573.387,290.751,290.375,573.387,0.962464
"Jan 22, 10:00 am",121.342,0.438882,53.2548,33.9712,573.347,290.988,290.42,573.347,0.963627
"Jan 22, 11:00 am",121.431,0.443995,53.9148,34.4816,573.115,290.531,290.432,573.347,0.905497
"Jan 22, 12:00 pm",121.359,0.443768,53.8553,34.4743,573.302,290.533,290.163,573.302,0.963954
"Jan 22, 01:00 pm",121.359,0.442851,53.744,34.5232,573.275,290.621,290.151,573.275,0.963662
"Jan 22, 02:00 pm",121.427,0.441586,53.6204,34.6078,573.259,290.747,290.154,573.259,0.960852
"Jan 22, 03:00 pm",126.663,0.444687,56.3256,36.5245,573.242,290.934,290.145,573.242,0.956333
"Jan 22, 04:00 pm",126.761,0.444673,56.3672,36.5501,573.454,290.931,290.685,573.454,0.901023
"Jan 22, 05:00 pm",126.759,0.444553,56.3511,36.5565,573.46,290.942,290.697,573.46,0.893694
"Jan 22, 06:00 pm",126.567,0.442557,56.0132,36.6196,573.22,291.126,291.11,573.22,0.89748
"Jan 22, 07:00 pm",121.359,0.442957,53.7569,34.5171,572.098,290.687,290,0,0
"Jan 22, 08:00 pm",121.359,0.444704,53.9689,34.423,572.023,290.528,290,0,0
"Jan 22, 09:00 pm",121.359,0.439746,53.3671,33.9267,571.939,290.997,290,0,0
"Jan 22, 10:00 pm",121.359,0.441783,53.6143,33.8169,571.845,290.813,290,0,0
"Jan 22, 11:00 pm",121.359,0.443559,53.8299,33.7211,571.736,290.654,290,0,0
"Jan 23, 12:00 am",121.327,0.442409,53.6761,33.7758,571.609,290.766,290,0,0
"Jan 23, 01:00 am",121.385,0.435462,52.8588,34.1621,571.455,291.432,290,0,0
"Jan 23, 02:00 am",121.346,0.434567,52.7331,33.4389,571.262,291.525,290,0,0
"Jan 23, 03:00 am",121.359,0.436389,52.9599,33.3449,570.999,291.373,290,0,0
"Jan 23, 04:00 am",121.359,0.438099,53.1673,33.2536,570.588,291.24,290,0,0
"Jan 23, 05:00 am",10.0183,0.167519,4.07298,2.92259,572.396,284.256,290,0,0
"Jan 23, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 23, 07:00 am",0,0,0,0,574,290,290,0,0
"Jan 23, 08:00 am",78.3264,0.0634493,7.70016,4.84911,573.486,290.18,290.121,472.783,0.614337
"Jan 23, 09:00 am",121.447,0.441079,53.5678,33.879,573.377,290.789,290.472,573.377,0.961915
"Jan 23, 10:00 am",121.359,0.443716,53.8489,33.7135,573.339,290.536,290.46,573.339,0.963252
"Jan 23, 11:00 am",121.359,0.442025,53.6437,33.8044,573.303,290.697,290.611,573.303,0.963345
"Jan 23, 12:00 pm",121.372,0.439585,53.3535,33.9389,573.295,290.928,290.385,573.295,0.963634
"Jan 23, 01:00 pm",121.34,0.438837,53.2485,33.9704,573.27,290.997,290.351,573.27,0.963573
"Jan 23, 02:00 pm",121.359,0.444723,53.9712,34.4212,573.26,290.446,290.062,573.26,0.961485
"Jan 23, 03:00 pm",121.424,0.444083,53.9223,34.4722,572.999,290.53,290.423,573.192,0.884032
"Jan 23, 04:00 pm",121.359,0.443592,53.8339,34.4826,572.263,290.617,290,0,0
"Jan 23, 05:00 pm",121.359,0.44313,53.7778,34.5079,572.186,290.665,290,0,0
"Jan 23, 06:00 pm",121.359,0.444211,53.9091,34.4505,572.868,290.52,290.234,450.9,0.519431
"Jan 23, 07:00 pm",121.318,0.444067,53.8733,33.6859,572.044,290.583,290,0,0
"Jan 23, 08:00 pm",121.361,0.439471,53.3346,33.9435,571.942,291.023,290,0,0
"Jan 23, 09:00 pm",121.359,0.441416,53.5699,33.8381,571.824,290.848,290,0,0
"Jan 23, 10:00 pm",121.359,0.442892,53.749,33.7586,571.682,290.719,290,0,0
"Jan 23, 11:00 pm",121.359,0.44428,53.9174,33.684,571.508,290.601,290,0,0
"Jan 24, 12:00 am",121.429,0.441501,53.6109,33.8517,571.28,290.881,290,0,0
"Jan 24, 01:00 am",121.385,0.435193,52.8258,33.4148,570.948,291.491,290,0,0
"Jan 24, 02:00 am",61.2023,0.43494,26.6193,17.2259,570.397,283.516,290,0,0
"Jan 24, 03:00 am",0,0,0,0,574,290,290,0,0
"Jan 24, 04:00 am",0,0,0,0,574,290,290,0,0
"Jan 24, 05:00 am",0,0,0,0,574,290,290,0,0
"Jan 24, 06:00 am",0,0,0,0,574,290,290,0,0
"Jan 24, 07:00 am",0,0,0,0,574,290,290,0,0
"Jan 24, 08:00 am",0,0,0,0,574,290,290,0,0
"Jan 24, 09:00 am",0,0,0,0,574,290,290,0,0
"Jan 24, 10:00 am",0,0,0,0,574,290,290,290,0
"Jan 24, 11:00 am",32.3259,0,0,0,573.706,290,290,392.186,0.322615
"Jan 24, 12:00 pm",82.6602,0.287811,23.7922,15.3596,573.385,287.865,287.769,573.385,0.882141
"Jan 24, 01:00 pm",0,0,0,0,574,290,290,0,0
"Jan 24, 02:00 pm",0,0,0,0,574,290,290,290,0
"Jan 24, 03:00 pm",0,0,0,0,574,290,290,0,0
"Jan 24, 04:00 pm",0,0,0,0,574,290,290,290,0
