Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,CSP_loc,NA,Chile,-22.9000,-69.3000,-4,1649
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2006,8,22,5,0,0.0,0.0,0.0,7.1,7.1,16.6,838.4,5.7,66.9,0
2006,8,22,6,0,0.0,0.0,0.0,8.6,8.6,18.4,837.5,5.2,65.4,0
2006,8,22,7,0,0.0,0.0,0.0,10.6,10.6,13.7,837.6,5.0,71.5,0
2006,8,22,8,0,204.4,759.9,30.4,13.3,13.3,7.5,837.7,4.2,73.6,0
2006,8,22,9,0,441.9,922.1,38.0,16.5,16.5,5.2,837.2,2.6,64.2,0
2006,8,22,10,0,647.7,989.9,42.1,20.2,20.2,1.9,836.7,1.2,37.2,0
2006,8,22,11,0,800.4,1023.5,44.5,24.1,24.1,0.0,836.2,2.3,339.2,0
2006,8,22,12,0,886.9,1038.9,45.7,25.0,25.0,6.4,836.4,3.2,247.5,0
2006,8,22,13,0,899.2,1040.3,45.9,26.0,26.0,4.9,835.9,3.5,261.7,0
2006,8,22,14,0,837.4,1029.8,45.1,26.8,26.8,5.0,835.2,4.0,263.9,0
2006,8,22,15,0,706.1,1003.1,43.3,26.6,26.6,5.2,835.0,4.3,263.6,0
2006,8,22,16,0,516.6,950.2,39.9,26.2,26.2,7.2,834.5,4.5,256.1,0
2006,8,22,17,0,286.6,833.3,33.9,25.6,25.6,10.9,833.8,4.9,244.3,0
2006,8,22,18,0,52.6,442.0,17.9,20.1,20.1,19.9,836.4,3.8,236.7,0
2006,8,22,19,0,0.0,0.0,0.0,17.0,17.0,28.4,836.5,1.7,220.0,0
2006,8,22,20,0,0.0,0.0,0.0,14.4,14.4,33.4,836.5,1.9,194.9,0
2006,8,22,21,0,0.0,0.0,0.0,12.5,12.5,32.5,836.7,3.1,143.2,0
2006,8,22,22,0,0.0,0.0,0.0,11.3,11.3,27.8,836.7,4.0,56.7,0
2006,8,22,23,0,0.0,0.0,0.0,11.0,11.0,19.7,836.7,4.1,24.3,0
2006,8,23,0,0,0.0,0.0,0.0,9.5,9.5,20.7,836.5,4.4,40.3,0
2006,8,23,1,0,0.0,0.0,0.0,8.7,8.7,18.9,836.7,4.4,39.2,0
2006,8,23,2,0,0.0,0.0,0.0,7.9,7.9,16.8,837.1,4.5,38.4,0
2006,8,23,3,0,0.0,0.0,0.0,7.4,7.4,17.8,837.4,4.5,40.1,0
2006,8,23,4,0,0.0,0.0,0.0,7.0,7.0,18.6,837.8,4.7,41.9,0
2006,8,23,5,0,0.0,0.0,0.0,6.7,6.7,19.0,838.4,4.8,43.5,0
2006,8,23,6,0,0.0,0.0,0.0,8.3,8.3,18.0,837.0,5.3,58.0,0
2006,8,23,7,0,0.7,0.0,0.7,9.8,9.8,16.3,837.6,5.0,63.4,0
2006,8,23,8,0,206.3,753.3,31.1,12.1,12.1,13.0,838.2,4.2,63.8,0
2006,8,23,9,0,443.0,914.7,39.0,15.4,15.4,9.8,838.4,2.9,54.3,0
2006,8,23,10,0,647.8,981.9,43.3,19.3,19.3,5.6,838.6,2.1,31.3,0
2006,8,23,11,0,799.3,1015.1,45.8,23.4,23.4,0.8,838.8,3.1,349.9,0
2006,8,23,12,0,884.5,1029.9,47.1,25.3,25.3,22.4,836.2,6.7,344.6,0
2006,8,23,13,0,896.0,1031.0,47.1,26.4,26.4,22.5,835.6,8.6,345.8,0
2006,8,23,14,0,833.5,1019.5,46.1,27.4,27.4,24.4,834.7,9.9,346.0,0
2006,8,23,15,0,702.1,992.3,43.9,27.7,27.7,22.9,835.1,9.6,343.8,0
2006,8,23,16,0,512.9,938.0,40.3,27.2,27.2,23.1,835.2,8.8,340.8,0
2006,8,23,17,0,284.2,820.6,34.1,26.5,26.5,25.0,835.1,7.6,336.7,0
2006,8,23,18,0,52.5,430.6,18.1,21.6,21.6,46.9,834.7,4.3,272.5,0
2006,8,23,19,0,0.0,0.0,0.0,18.4,18.4,57.1,834.7,2.0,275.6,0
2006,8,23,20,0,0.0,0.0,0.0,15.7,15.7,63.8,834.7,1.1,290.8,0
2006,8,23,21,0,0.0,0.0,0.0,13.6,13.6,61.0,834.6,2.2,333.3,0
2006,8,23,22,0,0.0,0.0,0.0,12.2,12.2,54.4,834.5,3.1,351.7,0
2006,8,23,23,0,0.0,0.0,0.0,11.8,11.8,44.4,834.3,3.3,352.1,0
2006,8,24,0,0,0.0,0.0,0.0,9.8,9.8,44.5,833.0,2.8,4.1,0
2006,8,24,1,0,0.0,0.0,0.0,9.1,9.1,44.0,832.2,2.7,1.1,0
2006,8,24,2,0,0.0,0.0,0.0,8.4,8.4,43.4,831.5,2.6,358.8,0
2006,8,24,3,0,0.0,0.0,0.0,7.9,7.9,44.9,831.7,2.6,358.3,0
2006,8,24,4,0,0.0,0.0,0.0,7.4,7.4,46.2,832.0,2.6,359.2,0
2006,8,24,5,0,0.0,0.0,0.0,7.0,7.0,47.3,832.3,2.7,1.7,0
2006,8,24,6,0,0.0,0.0,0.0,4.6,4.6,56.4,832.3,3.4,19.3,0
2006,8,24,7,0,1.7,0.0,1.7,6.3,6.3,57.4,832.4,3.1,29.9,0
2006,8,24,8,0,205.0,742.0,29.8,8.7,8.7,56.9,832.5,2.4,30.1,0
2006,8,24,9,0,436.9,898.4,36.8,12.1,12.1,50.2,832.7,2.1,5.5,0
2006,8,24,10,0,637.4,964.0,40.3,16.0,16.0,42.7,832.9,3.1,340.5,0
2006,8,24,11,0,785.5,996.3,42.3,20.2,20.2,34.5,833.1,5.1,323.3,0
2006,8,24,12,0,868.2,1010.4,43.1,23.0,23.0,22.0,834.5,6.0,330.9,0
2006,8,24,13,0,880.5,1012.9,43.3,24.1,24.1,20.9,834.1,7.6,332.9,0
2006,8,24,14,0,819.8,1002.8,42.5,25.1,25.1,21.5,833.4,8.7,332.7,0
2006,8,24,15,0,691.4,977.2,40.8,24.3,24.3,22.3,833.9,8.8,330.7,0
2006,8,24,16,0,505.8,924.8,37.8,23.4,23.4,24.9,834.2,8.5,327.4,0
2006,8,24,17,0,281.0,810.8,32.4,22.2,22.2,29.1,834.2,7.7,322.2,0
2006,8,24,18,0,52.7,431.1,17.6,19.4,19.4,44.5,834.4,5.7,281.5,0
2006,8,24,19,0,0.0,0.0,0.0,16.0,16.0,54.9,834.6,3.3,290.6,0
2006,8,24,20,0,0.0,0.0,0.0,13.1,13.1,61.8,834.7,1.9,316.7,0
2006,8,24,21,0,0.0,0.0,0.0,11.0,11.0,61.2,834.7,2.3,353.1,0
2006,8,24,22,0,0.0,0.0,0.0,9.6,9.6,56.9,834.5,3.1,4.7,0
2006,8,24,23,0,0.0,0.0,0.0,9.1,9.1,49.0,834.4,3.5,3.7,0
2006,8,25,0,0,0.0,0.0,0.0,7.3,7.3,61.2,833.4,3.3,8.1,0
2006,8,25,1,0,0.0,0.0,0.0,6.6,6.6,61.1,833.2,3.3,6.9,0
2006,8,25,2,0,0.0,0.0,0.0,6.0,6.0,60.8,833.0,3.3,6.5,0
2006,8,25,3,0,0.0,0.0,0.0,5.4,5.4,61.4,833.0,3.2,7.0,0
2006,8,25,4,0,0.0,0.0,0.0,4.8,4.8,61.8,833.1,3.1,8.6,0
2006,8,25,5,0,0.0,0.0,0.0,4.4,4.4,61.8,833.3,3.0,11.4,0
2006,8,25,6,0,0.0,0.0,0.0,2.8,2.8,62.0,832.9,4.1,353.9,0
2006,8,25,7,0,2.8,0.0,2.8,4.4,4.4,61.2,833.1,3.8,356.2,0
2006,8,25,8,0,210.6,754.1,29.7,6.7,6.7,58.8,833.3,3.4,354.4,0
2006,8,25,9,0,444.7,908.3,36.6,10.2,10.2,54.5,833.5,3.4,350.5,0
2006,8,25,10,0,647.3,974.1,40.2,14.2,14.2,49.2,833.8,4.0,342.6,0
2006,8,25,11,0,797.3,1007.2,42.3,18.5,18.5,43.4,834.0,5.3,332.3,0
2006,8,25,12,0,881.7,1022.2,43.3,18.2,18.2,27.4,833.2,9.7,343.8,0
2006,8,25,13,0,893.5,1024.6,43.3,19.5,19.5,25.4,833.1,10.7,342.3,0
2006,8,25,14,0,831.6,1014.4,42.4,20.6,20.6,25.0,832.8,11.2,340.3,0
2006,8,25,15,0,701.5,988.9,40.6,21.5,21.5,23.7,833.4,10.7,337.0,0
2006,8,25,16,0,513.8,937.4,37.5,22.1,22.1,24.1,833.7,9.8,332.5,0
2006,8,25,17,0,286.6,825.4,32.1,21.9,21.9,26.2,833.8,8.4,325.9,0
2006,8,25,18,0,55.0,450.7,17.7,19.0,19.0,36.1,837.9,3.8,265.5,0
2006,8,25,19,0,0.0,0.0,0.0,15.8,15.8,42.4,838.3,1.2,253.7,0
2006,8,25,20,0,0.0,0.0,0.0,13.1,13.1,45.3,838.7,1.1,216.4,0
2006,8,25,21,0,0.0,0.0,0.0,11.2,11.2,44.6,838.7,2.8,50.5,0
2006,8,25,22,0,0.0,0.0,0.0,10.1,10.1,40.1,838.6,3.9,34.6,0
2006,8,25,23,0,0.0,0.0,0.0,9.8,9.8,32.1,838.5,4.3,22.2,0
2006,8,26,0,0,0.0,0.0,0.0,8.6,8.6,41.6,838.0,3.9,22.5,0
2006,8,26,1,0,0.0,0.0,0.0,7.8,7.8,40.2,837.9,4.0,23.5,0
2006,8,26,2,0,0.0,0.0,0.0,7.1,7.1,38.7,837.9,4.2,25.6,0
2006,8,26,3,0,0.0,0.0,0.0,6.6,6.6,37.3,837.7,4.3,24.9,0
2006,8,26,4,0,0.0,0.0,0.0,6.2,6.2,35.7,837.6,4.4,24.7,0
2006,8,26,5,0,0.0,0.0,0.0,5.8,5.8,33.8,837.6,4.5,24.9,0
2006,8,26,6,0,0.0,0.0,0.0,7.6,7.6,21.6,838.5,5.4,36.8,0
2006,8,26,7,0,3.7,0.0,3.7,9.4,9.4,15.1,838.9,5.3,44.6,0
2006,8,26,8,0,216.9,773.4,28.5,11.9,11.9,7.0,839.2,4.7,46.8,0
2006,8,26,9,0,451.8,921.1,34.5,15.4,15.4,5.8,838.4,3.4,34.1,0
2006,8,26,10,0,654.3,983.9,37.4,19.3,19.3,3.8,837.7,2.6,12.7,0
2006,8,26,11,0,803.9,1015.5,38.9,23.4,23.4,1.2,836.9,3.7,346.7,0
2006,8,26,12,0,887.8,1029.9,39.6,24.0,24.0,4.3,836.8,7.5,346.4,0
2006,8,26,13,0,899.4,1031.7,39.8,25.2,25.2,3.4,835.8,8.3,344.0,0
2006,8,26,14,0,837.4,1021.8,39.4,26.1,26.1,4.2,834.5,8.6,340.9,0
2006,8,26,15,0,707.0,997.0,38.2,26.5,26.5,3.6,835.1,7.8,335.6,0
2006,8,26,16,0,518.8,946.7,35.7,26.0,26.0,4.8,835.5,6.7,327.4,0
2006,8,26,17,0,290.7,837.0,31.0,25.3,25.3,7.6,835.6,5.3,313.4,0
2006,8,26,18,0,57.0,468.9,17.6,19.9,19.9,33.1,836.1,4.3,246.4,0
2006,8,26,19,0,0.0,0.0,0.0,16.5,16.5,41.4,836.6,1.7,229.7,0
2006,8,26,20,0,0.0,0.0,0.0,13.5,13.5,46.1,836.9,1.1,203.8,0
2006,8,26,21,0,0.0,0.0,0.0,11.4,11.4,44.0,837.4,2.4,158.4,0
2006,8,26,22,0,0.0,0.0,0.0,10.1,10.1,38.2,837.7,3.3,67.1,0
2006,8,26,23,0,0.0,0.0,0.0,9.6,9.6,28.9,838.0,3.5,27.1,0
2006,8,27,0,0,0.0,0.0,0.0,7.7,7.7,31.7,837.1,4.1,25.4,0
2006,8,27,1,0,0.0,0.0,0.0,6.7,6.7,30.8,837.5,4.1,24.8,0
2006,8,27,2,0,0.0,0.0,0.0,5.8,5.8,29.8,838.0,4.2,25.1,0
2006,8,27,3,0,0.0,0.0,0.0,5.1,5.1,31.7,837.5,4.2,25.9,0
2006,8,27,4,0,0.0,0.0,0.0,4.4,4.4,33.4,837.1,4.3,27.5,0
2006,8,27,5,0,0.0,0.0,0.0,3.9,3.9,34.8,836.8,4.4,29.6,0
2006,8,27,6,0,0.0,0.0,0.0,6.0,6.0,28.5,836.8,4.5,30.2,0
2006,8,27,7,0,4.9,0.0,4.9,7.5,7.5,27.3,836.7,4.1,35.9,0
2006,8,27,8,0,222.1,777.2,29.9,9.8,9.8,24.5,836.7,3.4,33.7,0
2006,8,27,9,0,459.2,924.8,36.6,13.2,13.2,20.1,836.3,2.4,22.4,0
2006,8,27,10,0,663.5,988.1,40.2,17.1,17.1,14.8,836.0,2.1,359.6,0
2006,8,27,11,0,814.4,1019.7,42.3,21.3,21.3,8.9,835.7,3.4,332.2,0
2006,8,27,12,0,899.0,1034.2,43.5,22.1,22.1,13.5,834.1,5.4,329.9,0
2006,8,27,13,0,910.1,1036.1,43.6,23.6,23.6,10.0,834.0,6.2,329.1,0
2006,8,27,14,0,847.1,1026.0,42.9,24.9,24.9,8.2,833.6,6.6,325.9,0
2006,8,27,15,0,714.9,1000.7,41.2,25.3,25.3,8.1,833.8,6.4,320.6,0
2006,8,27,16,0,524.6,949.4,38.2,25.1,25.1,9.7,833.8,5.8,311.6,0
2006,8,27,17,0,294.1,838.1,32.8,24.7,24.7,13.0,833.5,5.0,296.8,0
2006,8,27,18,0,58.3,466.9,18.4,19.8,19.8,29.6,835.3,4.5,243.6,0
2006,8,27,19,0,0.0,0.0,0.0,16.9,16.9,39.1,835.5,2.0,227.2,0
2006,8,27,20,0,0.0,0.0,0.0,14.4,14.4,45.1,835.6,0.7,203.4,0
2006,8,27,21,0,0.0,0.0,0.0,12.5,12.5,43.8,836.0,2.1,167.5,0
2006,8,27,22,0,0.0,0.0,0.0,11.4,11.4,38.6,836.3,3.1,75.3,0
2006,8,27,23,0,0.0,0.0,0.0,11.1,11.1,30.0,836.5,3.5,26.8,0
2006,8,28,0,0,0.0,0.0,0.0,9.8,9.8,32.0,835.0,3.9,20.5,0
2006,8,28,1,0,0.0,0.0,0.0,9.2,9.2,30.1,835.5,4.0,22.3,0
2006,8,28,2,0,0.0,0.0,0.0,8.6,8.6,28.1,836.0,4.3,25.3,0
2006,8,28,3,0,0.0,0.0,0.0,8.1,8.1,30.4,835.7,4.1,22.6,0
2006,8,28,4,0,0.0,0.0,0.0,7.7,7.7,32.5,835.5,3.9,20.7,0
2006,8,28,5,0,0.0,0.0,0.0,7.3,7.3,34.2,835.5,3.8,19.6,0
2006,8,28,6,0,0.0,0.0,0.0,9.4,9.4,30.7,836.0,4.3,23.1,0
2006,8,28,7,0,6.0,0.0,6.0,10.4,10.4,28.9,836.0,4.0,25.9,0
2006,8,28,8,0,227.5,785.2,30.4,12.3,12.3,25.6,836.1,3.4,22.6,0
2006,8,28,9,0,465.9,930.7,37.0,15.8,15.8,20.7,835.8,2.5,13.9,0
2006,8,28,10,0,671.0,993.5,40.5,19.9,19.9,14.9,835.6,2.6,357.2,0
2006,8,28,11,0,822.2,1024.9,42.5,24.2,24.2,8.5,835.3,4.0,335.7,0
2006,8,28,12,0,906.7,1039.1,43.5,25.7,25.7,11.1,834.2,5.6,332.6,0
2006,8,28,13,0,916.5,1039.5,43.9,27.2,27.2,6.8,834.0,6.1,330.3,0
2006,8,28,14,0,852.2,1028.2,43.3,28.6,28.6,4.3,833.4,6.1,325.4,0
2006,8,28,15,0,718.4,1001.3,41.7,28.8,28.8,5.3,833.5,6.0,319.7,0
2006,8,28,16,0,526.8,948.7,38.7,28.1,28.1,8.1,833.3,5.5,310.2,0
2006,8,28,17,0,295.3,835.2,33.3,27.3,27.3,12.5,832.8,4.8,294.7,0
2006,8,28,18,0,59.1,463.8,18.7,22.0,22.0,26.5,834.5,4.8,240.8,0
2006,8,28,19,0,0.0,0.0,0.0,18.7,18.7,35.9,834.4,2.3,225.1,0
2006,8,28,20,0,0.0,0.0,0.0,16.0,16.0,41.7,834.3,0.5,203.9,0
2006,8,28,21,0,0.0,0.0,0.0,13.7,13.7,41.7,834.6,1.8,174.7,0
2006,8,28,22,0,0.0,0.0,0.0,12.3,12.3,38.0,834.9,3.0,69.3,0
2006,8,28,23,0,0.0,0.0,0.0,11.7,11.7,30.8,835.0,3.4,22.7,0
2006,8,29,0,0,0.0,0.0,0.0,9.3,9.3,28.8,834.2,4.2,26.6,0
2006,8,29,1,0,0.0,0.0,0.0,8.3,8.3,27.9,834.6,4.3,27.7,0
2006,8,29,2,0,0.0,0.0,0.0,7.3,7.3,26.7,835.0,4.5,29.8,0
2006,8,29,3,0,0.0,0.0,0.0,6.4,6.4,27.9,834.7,4.3,25.9,0
2006,8,29,4,0,0.0,0.0,0.0,5.5,5.5,28.9,834.4,4.2,22.7,0
2006,8,29,5,0,0.0,0.0,0.0,4.7,4.7,29.5,834.3,4.0,20.5,0
2006,8,29,6,0,0.0,0.0,0.0,6.4,6.4,25.2,836.0,4.4,21.3,0
2006,8,29,7,0,6.9,0.0,6.9,7.9,7.9,20.8,836.0,4.0,23.4,0
2006,8,29,8,0,225.0,756.5,32.1,10.2,10.2,14.9,835.9,3.3,17.9,0
2006,8,29,9,0,459.7,904.1,39.6,13.6,13.6,10.0,836.0,2.6,5.2,0
2006,8,29,10,0,661.8,967.7,43.9,17.6,17.6,4.1,836.0,3.0,346.5,0
2006,8,29,11,0,810.5,999.3,46.5,21.8,21.8,0.0,836.1,4.7,327.8,0
2006,8,29,12,0,892.8,1012.7,48.0,22.9,22.9,21.4,832.4,11.7,349.3,0
2006,8,29,13,0,595.3,290.7,350.3,24.2,24.2,20.1,832.4,12.7,348.0,0
2006,8,29,14,0,531.4,255.7,329.6,25.3,25.3,20.5,832.2,13.1,346.4,0
2006,8,29,15,0,409.0,184.7,283.7,24.9,24.9,22.3,832.6,12.6,343.4,0
2006,8,29,16,0,518.4,924.1,41.0,24.2,24.2,25.9,832.8,11.6,339.5,0
2006,8,29,17,0,289.9,809.2,34.8,23.3,23.3,31.1,832.7,10.1,334.2,0
2006,8,29,18,0,58.0,438.6,19.3,20.2,20.2,48.6,834.0,4.4,275.5,0
2006,8,29,19,0,0.0,0.0,0.0,17.0,17.0,60.2,834.3,2.0,275.1,0
2006,8,29,20,0,0.0,0.0,0.0,14.3,14.3,68.3,834.5,0.9,296.9,0
2006,8,29,21,0,0.0,0.0,0.0,12.5,12.5,67.6,834.6,2.2,19.0,0
2006,8,29,22,0,0.0,0.0,0.0,11.4,11.4,63.0,834.7,3.1,19.2,0
2006,8,29,23,0,0.0,0.0,0.0,11.1,11.1,55.0,834.7,3.6,11.5,0
2006,8,30,0,0,0.0,0.0,0.0,8.9,8.9,59.3,835.5,3.7,3.5,0
2006,8,30,1,0,0.0,0.0,0.0,8.3,8.3,60.3,835.7,3.6,0.9,0
2006,8,30,2,0,0.0,0.0,0.0,7.7,7.7,61.0,835.9,3.6,359.0,0
2006,8,30,3,0,0.0,0.0,0.0,7.1,7.1,58.0,835.3,3.4,359.1,0
2006,8,30,4,0,0.0,0.0,0.0,6.5,6.5,54.7,834.8,3.2,0.4,0
2006,8,30,5,0,0.0,0.0,0.0,6.0,6.0,51.2,834.3,3.1,3.0,0
2006,8,30,6,0,0.0,0.0,0.0,7.2,7.2,43.2,834.5,3.5,1.8,0
2006,8,30,7,0,7.7,0.0,7.7,8.8,8.8,38.9,833.5,3.1,4.6,0
2006,8,30,8,0,229.3,764.4,31.6,11.3,11.3,33.1,832.6,2.5,1.5,0
2006,8,30,9,0,464.8,909.7,38.5,14.6,14.6,30.4,833.2,2.2,355.3,0
2006,8,30,10,0,667.4,973.2,42.3,18.4,18.4,26.8,833.9,3.0,344.4,0
2006,8,30,11,0,816.7,1005.2,44.4,22.4,22.4,22.6,834.6,4.7,331.7,0
2006,8,30,12,0,899.5,1019.7,45.4,22.2,22.2,26.1,833.2,8.8,336.5,0
2006,8,30,13,0,909.8,1021.8,45.4,23.3,23.3,25.7,833.4,9.7,336.4,0
2006,8,30,14,0,846.0,1011.7,44.5,24.3,24.3,27.0,833.4,10.1,335.1,0
2006,8,30,15,0,713.6,985.9,42.5,24.9,24.9,26.8,833.5,9.6,331.6,0
2006,8,30,16,0,523.7,934.5,39.2,24.3,24.3,28.3,833.5,8.7,326.4,0
2006,8,30,17,0,294.3,822.8,33.5,23.4,23.4,31.5,833.1,7.4,318.3,0
2006,8,30,18,0,60.2,460.8,19.0,20.1,20.1,37.5,836.5,4.0,284.3,0
2006,8,30,19,0,0.0,0.0,0.0,16.6,16.6,46.7,836.5,1.4,297.1,0
2006,8,30,20,0,0.0,0.0,0.0,13.5,13.5,52.3,836.5,1.2,350.3,0
2006,8,30,21,0,0.0,0.0,0.0,11.3,11.3,51.1,836.3,2.7,23.0,0
2006,8,30,22,0,0.0,0.0,0.0,9.9,9.9,46.2,836.2,3.6,23.7,0
2006,8,30,23,0,0.0,0.0,0.0,9.3,9.3,37.8,835.9,3.8,16.8,0
2006,8,31,0,0,0.0,0.0,0.0,7.4,7.4,48.6,835.2,3.4,14.6,0
2006,8,31,1,0,0.0,0.0,0.0,6.5,6.5,48.5,834.9,3.3,12.1,0
2006,8,31,2,0,0.0,0.0,0.0,5.6,5.6,48.1,834.7,3.2,10.0,0
2006,8,31,3,0,0.0,0.0,0.0,4.7,4.7,48.5,834.8,3.2,8.9,0
2006,8,31,4,0,0.0,0.0,0.0,3.9,3.9,48.5,835.1,3.3,8.8,0
2006,8,31,5,0,0.0,0.0,0.0,3.1,3.1,48.3,835.4,3.4,9.7,0
2006,8,31,6,0,0.0,0.0,0.0,4.1,4.1,36.1,836.7,4.1,28.8,0
2006,8,31,7,0,8.6,0.0,8.6,5.7,5.7,32.1,837.0,3.8,37.9,0
2006,8,31,8,0,236.8,785.5,30.6,8.0,8.0,26.7,837.4,3.1,38.8,0
2006,8,31,9,0,474.2,925.7,36.9,11.4,11.4,23.8,837.1,2.0,21.6,0
2006,8,31,10,0,678.0,986.9,40.2,15.4,15.4,19.9,836.8,2.4,358.7,0
2006,8,31,11,0,827.8,1017.9,42.0,19.5,19.5,15.6,836.6,4.3,337.6,0
2006,8,31,12,0,911.0,1032.1,42.9,20.3,20.3,18.6,835.3,7.0,342.3,0
2006,8,31,13,0,920.8,1034.0,42.9,21.6,21.6,18.2,834.6,8.2,342.1,0
2006,8,31,14,0,856.2,1023.9,42.0,22.7,22.7,19.5,833.7,8.9,341.1,0
2006,8,31,15,0,722.7,998.9,40.3,23.1,23.1,18.7,834.2,8.5,337.5,0
2006,8,31,16,0,531.3,948.9,37.4,22.9,22.9,19.5,834.4,7.5,332.2,0
2006,8,31,17,0,300.0,840.4,32.2,22.4,22.4,22.1,834.4,6.2,323.9,0
2006,8,31,18,0,62.9,485.6,18.7,18.6,18.6,39.9,835.5,5.2,259.7,0
2006,8,31,19,0,0.0,0.0,0.0,15.4,15.4,48.6,836.0,2.3,252.8,0
2006,8,31,20,0,0.0,0.0,0.0,12.7,12.7,53.7,836.5,0.3,244.2,0
2006,8,31,21,0,0.0,0.0,0.0,10.9,10.9,51.9,836.5,1.9,349.3,0
2006,8,31,22,0,0.0,0.0,0.0,9.8,9.8,46.3,836.5,3.0,18.4,0
2006,8,31,23,0,0.0,0.0,0.0,9.6,9.6,37.2,836.4,3.4,12.3,0
2008,9,1,0,0,0.0,0.0,0.0,8.6,8.6,24.4,835.6,4.9,30.7,0
2008,9,1,1,0,0.0,0.0,0.0,7.5,7.5,27.0,835.3,4.9,33.4,0
2008,9,1,2,0,0.0,0.0,0.0,6.5,6.5,29.7,835.1,4.9,37.1,0
2008,9,1,3,0,0.0,0.0,0.0,5.6,5.6,30.3,835.3,5.1,44.2,0
2008,9,1,4,0,0.0,0.0,0.0,4.8,4.8,30.8,835.5,5.2,53.6,0
2008,9,1,5,0,0.0,0.0,0.0,4.1,4.1,31.0,835.7,5.3,65.3,0
2008,9,1,6,0,0.0,0.0,0.0,4.4,4.4,34.2,836.0,5.2,64.2,0
2008,9,1,7,0,10.1,0.0,10.1,8.1,8.1,27.8,836.1,3.5,65.5,0
2008,9,1,8,0,245.1,796.1,31.5,11.9,11.9,21.9,836.2,1.8,50.6,0
2008,9,1,9,0,484.1,932.8,37.9,15.6,15.6,16.7,836.0,0.8,355.1,0
2008,9,1,10,0,688.7,992.5,41.4,18.9,18.9,12.8,835.8,2.0,326.1,0
2008,9,1,11,0,838.6,1022.5,43.5,21.6,21.6,10.5,835.5,3.5,316.5,0
2008,9,1,12,0,921.3,1035.9,44.5,23.2,23.2,9.0,834.7,4.2,325.9,0
2008,9,1,13,0,929.8,1036.6,44.7,24.5,24.5,6.4,834.4,4.7,327.5,0
2008,9,1,14,0,863.7,1025.6,43.9,25.6,25.6,5.2,834.1,4.9,322.1,0
2008,9,1,15,0,728.5,999.4,42.2,25.9,25.9,7.0,834.1,4.9,308.2,0
2008,9,1,16,0,535.3,947.7,39.1,25.6,25.6,10.3,834.2,5.2,288.5,0
2008,9,1,17,0,302.2,836.5,33.6,24.9,24.9,15.0,834.4,6.1,267.8,0
2008,9,1,18,0,64.1,479.2,19.5,20.8,20.8,17.2,834.5,6.6,240.3,0
2008,9,1,19,0,0.0,0.0,0.0,17.5,17.5,29.8,835.0,3.6,233.3,0
2008,9,1,20,0,0.0,0.0,0.0,14.3,14.3,38.1,835.4,1.1,227.2,0
2008,9,1,21,0,0.0,0.0,0.0,12.3,12.3,39.9,835.5,2.2,221.8,0
2008,9,1,22,0,0.0,0.0,0.0,10.7,10.7,36.8,835.4,4.1,34.3,0
2008,9,1,23,0,0.0,0.0,0.0,9.9,9.9,28.8,835.1,5.3,29.5,0
2008,9,2,0,0,0.0,0.0,0.0,11.0,11.0,32.4,835.0,4.4,22.4,0
2008,9,2,1,0,0.0,0.0,0.0,10.3,10.3,34.9,834.8,4.4,24.5,0
2008,9,2,2,0,0.0,0.0,0.0,9.7,9.7,37.4,834.7,4.4,27.4,0
2008,9,2,3,0,0.0,0.0,0.0,8.8,8.8,36.7,835.0,4.6,31.6,0
2008,9,2,4,0,0.0,0.0,0.0,8.0,8.0,35.8,835.2,4.8,36.9,0
2008,9,2,5,0,0.0,0.0,0.0,7.4,7.4,34.8,835.5,4.9,43.3,0
2008,9,2,6,0,0.0,0.0,0.0,7.8,7.8,30.9,836.9,6.0,64.9,0
2008,9,2,7,0,10.9,0.0,10.9,11.5,11.5,23.0,837.1,4.4,63.7,0
2008,9,2,8,0,245.6,783.3,32.2,15.2,15.2,15.5,837.3,2.7,53.6,0
2008,9,2,9,0,482.7,920.2,38.8,18.8,18.8,10.6,836.8,1.3,23.1,0
2008,9,2,10,0,685.7,980.5,42.6,21.9,21.9,7.0,836.2,1.7,349.4,0
2008,9,2,11,0,834.4,1010.6,44.8,24.4,24.4,5.0,835.6,3.1,330.8,0
2008,9,2,12,0,916.2,1023.9,46.0,25.8,25.8,8.1,834.6,5.4,313.7,0
2008,9,2,13,0,924.8,1025.3,46.3,27.3,27.3,5.6,833.9,5.8,314.7,0
2008,9,2,14,0,859.3,1014.6,45.6,28.5,28.5,4.7,833.3,5.9,309.1,0
2008,9,2,15,0,724.8,988.3,43.8,28.7,28.7,6.0,833.4,6.0,298.6,0
2008,9,2,16,0,532.5,936.2,40.5,28.0,28.0,8.8,833.6,6.2,283.1,0
2008,9,2,17,0,300.5,823.5,34.7,26.9,26.9,13.0,833.9,7.1,266.1,0
2008,9,2,18,0,64.0,466.0,20.0,22.2,22.2,17.1,834.7,6.9,238.4,0
2008,9,2,19,0,0.0,0.0,0.0,18.6,18.6,30.1,835.4,3.8,231.6,0
2008,9,2,20,0,0.0,0.0,0.0,15.1,15.1,38.8,836.0,1.1,224.7,0
2008,9,2,21,0,0.0,0.0,0.0,12.6,12.6,41.6,835.8,2.0,212.7,0
