Time stamp,Field incident thermal power | (MWt),PC efficiency gross,PC electrical power output gross | (MWe),PC water consumption makeup + cooling | (kg/s),Total electric power to grid | (MWe),Parasitic power condenser operation | (MWe)
1/17/20 08:00,1074.42,0.255581,70.3159,46.3421,63.1701,0.315524
1/17/20 09:00,1185.65,0.428663,117.882,78.222,107.256,0.703592
1/17/20 10:00,1244.16,0.42821,117.757,78.2758,105.102,0.708055
1/17/20 11:00,1276.73,0.427849,117.658,78.3199,103.793,0.71177
1/17/20 12:00,1293.14,0.426848,117.368,78.4338,102.57,0.715081
1/17/20 13:00,1297,0.428855,117.935,79.91,101.452,0.898256
1/17/20 14:00,1289.28,0.428417,117.814,79.963,102.842,0.901858
1/17/20 15:00,1268.65,0.428268,117.773,79.9817,103.89,0.902945
1/17/20 16:00,1229.56,0.428236,117.765,79.9858,105.329,0.902028
1/17/20 17:00,1158.02,0.428331,117.791,79.9746,107.948,0.900068
1/17/20 18:00,1011.56,0.428643,117.876,79.9403,111.25,0.896308
1/17/20 19:00,0,0.426238,117.2,78.5113,115.306,0.712523
1/17/20 20:00,0,0.427078,117.447,78.4192,115.766,0.708058
1/17/20 21:00,0,0.427313,117.511,78.3894,115.833,0.705182
1/17/20 22:00,0,0.427413,117.538,78.3769,115.863,0.702969
1/17/20 23:00,0,0.427304,117.508,78.3908,115.834,0.701716
1/18/20 00:00,0,0.427218,117.485,78.4008,115.81,0.701657
1/18/20 01:00,0,0.427377,117.528,78.3804,115.855,0.700534
1/18/20 02:00,0,0.427593,117.588,78.353,115.915,0.699251
1/18/20 03:00,0,0.427941,117.683,78.3109,116.013,0.697216
1/18/20 04:00,0,0.428251,117.769,78.2739,116.1,0.695417
1/18/20 05:00,0,0.423374,116.399,77.139,114.906,0.520151
1/18/20 06:00,0,0.4245,116.737,77.0175,115.245,0.518704
1/18/20 07:00,830.362,0.428286,117.783,78.2703,112.499,0.696626
1/18/20 08:00,1092.51,0.428297,117.781,78.2665,110.153,0.701988
1/18/20 09:00,1199.04,0.427547,117.576,78.3609,106.758,0.707243
1/18/20 10:00,1254.65,0.426578,117.339,78.498,104.466,0.711861
1/18/20 11:00,1285.41,0.428603,117.866,79.9457,103.598,0.894809
1/18/20 12:00,1300.86,0.428979,117.969,79.8975,102.802,0.89608
1/18/20 13:00,1304.6,0.428658,117.88,79.9364,101.179,0.899808
1/18/20 14:00,1297.12,0.428318,117.787,79.9773,102.658,0.902819
1/18/20 15:00,1277.09,0.428218,117.76,79.99,103.733,0.903613
1/18/20 16:00,1239.09,0.42829,117.779,79.9811,105.193,0.90211
1/18/20 17:00,1168.88,0.428488,117.834,79.957,107.875,0.899564
1/18/20 18:00,1024.83,0.428663,117.882,79.9365,111.199,0.896515
1/18/20 19:00,0,0.426521,117.278,78.4745,115.385,0.712347
1/18/20 20:00,0,0.427307,117.51,78.3876,115.83,0.707827
1/18/20 21:00,0,0.427546,117.575,78.3576,115.898,0.704732
1/18/20 22:00,0,0.42763,117.598,78.3471,115.923,0.702355
1/18/20 23:00,0,0.427587,117.586,78.3526,115.913,0.700727
1/19/20 00:00,0,0.428351,117.796,78.2595,116.127,0.69636
1/19/20 01:00,0,0.42841,117.812,78.2527,116.144,0.695759
1/19/20 02:00,0,0.4286,117.865,78.2301,116.197,0.694646
1/19/20 03:00,0,0.423632,116.471,77.1066,114.978,0.520054
1/19/20 04:00,0,0.424319,116.687,77.0401,115.196,0.518895
1/19/20 05:00,0,0.425056,116.89,76.9506,115.4,0.517608
1/19/20 06:00,0,0.426489,117.284,76.7774,115.795,0.515844
1/19/20 07:00,823.606,0.42494,116.865,76.9685,111.774,0.519965
1/19/20 08:00,1094.2,0.423917,116.553,77.0729,109.112,0.524153
1/19/20 09:00,1203.86,0.428532,117.846,78.2363,106.977,0.703675
1/19/20 10:00,1261.29,0.42786,117.662,78.3197,104.673,0.708572
1/19/20 11:00,1292.89,0.426933,117.391,78.4248,103.146,0.713161
1/19/20 12:00,1308.94,0.426909,117.385,78.4273,102.124,0.714679
1/19/20 13:00,1312.68,0.428981,117.969,79.8956,100.871,0.897331
1/19/20 14:00,1304.96,0.428605,117.866,79.9414,102.426,0.900476
1/19/20 15:00,1284.45,0.428426,117.817,79.9637,103.533,0.901795
1/19/20 16:00,1245.24,0.428353,117.797,79.9724,105.038,0.901275
1/19/20 17:00,1173.7,0.424874,122.231,83.7083,113.313,0.899527
1/19/20 18:00,1026.28,0.425368,122.406,83.6648,116.536,0.895375
1/19/20 19:00,0,0.426824,117.362,78.4358,115.469,0.711963
1/19/20 20:00,0,0.427356,117.523,78.3798,115.843,0.707886
1/19/20 21:00,0,0.427414,117.539,78.3729,115.861,0.70548
1/19/20 22:00,0,0.427305,117.509,78.3866,115.833,0.703927
1/19/20 23:00,0,0.42712,117.458,78.4102,115.783,0.702881
1/20/20 00:00,0,0.427947,117.685,78.3054,116.015,0.697642
1/20/20 01:00,0,0.428009,117.702,78.2982,116.032,0.697041
1/20/20 02:00,0,0.428049,117.713,78.2936,116.044,0.696483
1/20/20 03:00,0,0.42828,117.777,78.2661,116.108,0.695197
1/20/20 04:00,0,0.428556,117.852,78.2329,116.186,0.693785
1/20/20 05:00,0,0.423454,116.422,77.1258,114.93,0.519666
1/20/20 06:00,0,0.424684,116.788,76.9957,115.296,0.518478
1/20/20 07:00,826.502,0.428394,117.813,78.2572,112.549,0.696667
1/20/20 08:00,1100.47,0.42819,117.752,78.2794,110.1,0.702172
1/20/20 09:00,1210.62,0.42751,117.565,78.364,106.595,0.707347
1/20/20 10:00,1267.92,0.426694,117.326,78.4545,104.174,0.711841
1/20/20 11:00,1299.29,0.428781,117.914,79.921,103.287,0.894509
1/20/20 12:00,1315.09,0.428712,117.895,79.9275,102.215,0.897513
1/20/20 13:00,1318.71,0.428337,117.792,79.9721,100.442,0.901527
1/20/20 14:00,1310.87,0.42796,117.68,80.0119,102.077,0.904656
1/20/20 15:00,1290.24,0.428018,117.696,80.0049,103.28,0.904031
1/20/20 16:00,1250.91,0.424585,122.173,83.7581,113.515,0.902534
1/20/20 17:00,1179.01,0.424715,122.252,83.7675,116.503,0.899823
1/20/20 18:00,1030.14,0.425065,122.204,83.6322,116.337,0.895435
1/20/20 19:00,0,0.426508,117.274,78.4726,115.382,0.711346
1/20/20 20:00,0,0.427345,117.52,78.3797,115.841,0.706452
1/20/20 21:00,0,0.427484,117.558,78.3615,115.882,0.703836
1/20/20 22:00,0,0.427467,117.553,78.363,115.879,0.701939
1/20/20 23:00,0,0.427322,117.514,78.3804,115.84,0.70079
1/21/20 00:00,0,0.427448,117.548,78.3644,115.876,0.699041
1/21/20 01:00,0,0.42755,117.576,78.3505,115.905,0.698292
1/21/20 02:00,0,0.427662,117.607,78.3357,115.936,0.697408
1/21/20 03:00,0,0.428068,117.718,78.2869,116.05,0.695365
1/21/20 04:00,0,0.427506,117.628,78.3975,115.962,0.693099
1/21/20 05:00,0,0.42394,116.559,77.0659,115.068,0.518506
1/21/20 06:00,0,0.426049,117.163,76.829,115.675,0.515227
1/21/20 07:00,806.596,0.424278,116.682,77.0481,111.63,0.519251
1/21/20 08:00,1092.15,0.428853,117.934,78.1987,110.399,0.697566
1/21/20 09:00,1207,0.427948,117.685,78.3094,106.866,0.703431
1/21/20 10:00,1266.59,0.427147,117.45,78.3994,104.443,0.708703
1/21/20 11:00,512.356,0.429046,117.909,79.8422,112.143,0.891124
1/21/20 12:00,1315.57,0.426594,117.342,78.49,101.859,0.714493
1/21/20 13:00,1318.95,0.42869,117.889,79.9288,100.457,0.89764
1/21/20 14:00,1310.27,0.428262,117.772,79.9808,102.103,0.901069
1/21/20 15:00,1288.07,0.42825,117.768,79.9822,103.302,0.901069
1/21/20 16:00,1246.81,0.428313,117.786,79.9744,104.891,0.899734
1/21/20 17:00,1171.05,0.428432,117.818,79.9602,107.822,0.897815
1/21/20 18:00,1015.91,0.425151,122.227,83.6181,116.356,0.894472
1/21/20 19:00,0,0.426638,117.309,78.455,115.418,0.710705
1/21/20 20:00,0,0.427397,117.534,78.3718,115.856,0.706078
1/21/20 21:00,0,0.427392,117.533,78.372,115.856,0.704046
1/21/20 22:00,0,0.42722,117.486,78.3935,115.81,0.702866
1/21/20 23:00,0,0.426781,117.364,78.4474,115.689,0.702668
1/22/20 00:00,0,0.426814,117.374,78.443,115.699,0.702266
1/22/20 01:00,0,0.426864,117.387,78.4362,115.713,0.701729
1/22/20 02:00,0,0.426975,117.419,78.4222,115.745,0.700953
1/22/20 03:00,0,0.427281,117.502,78.3845,115.83,0.699251
1/22/20 04:00,0,0.427716,117.622,78.3304,115.951,0.69709
1/22/20 05:00,0,0.428095,117.726,78.2855,116.057,0.695368
1/22/20 06:00,0,0.423889,116.609,77.1139,115.116,0.520019
1/22/20 07:00,781.986,0.427618,117.598,78.3521,112.397,0.69839
1/22/20 08:00,0,0.426592,117.313,78.4792,115.426,0.704194
1/22/20 09:00,266.252,0.427953,117.687,80.0274,113.314,0.887388
1/22/20 10:00,394.13,0.427519,117.569,80.0835,112.274,0.893944
1/22/20 11:00,472.907,0.428663,117.887,81.6596,112.089,1.07938
1/22/20 12:00,1303.27,0.428426,117.817,79.9652,102.434,0.898565
1/22/20 13:00,1306.53,0.428068,117.709,80.0029,100.687,0.902405
1/22/20 14:00,1297.36,0.428405,117.867,81.7132,102.368,1.08646
1/22/20 15:00,1274.8,0.429016,117.979,81.6048,103.643,1.08756
1/22/20 16:00,1232.33,0.427684,117.605,80.0492,104.985,0.904486
1/22/20 17:00,0,0.427428,117.533,80.0789,115.45,0.901821
1/22/20 18:00,997.327,0.427729,117.616,80.042,110.917,0.899695
1/22/20 19:00,0,0.428208,117.757,79.9872,115.682,0.893138
1/22/20 20:00,0,0.426437,117.254,78.4803,115.572,0.709478
1/22/20 21:00,0,0.426742,117.354,78.453,115.675,0.706195
1/22/20 22:00,0,0.426919,117.403,78.4323,115.727,0.703418
1/22/20 23:00,0,0.426875,117.391,78.4387,115.716,0.701521
1/23/20 00:00,0,0.427104,117.454,78.4089,115.78,0.700059
1/23/20 01:00,0,0.427224,117.486,78.3943,115.814,0.698638
1/23/20 02:00,0,0.427408,117.537,78.3715,115.866,0.697004
1/23/20 03:00,0,0.427827,117.652,78.3204,115.983,0.69468
1/23/20 04:00,0,0.232375,12.7966,14.1255,12.0148,0.124256
1/23/20 05:00,0,0,0,0,-0.605,0
1/23/20 06:00,0,0,0,0,-0.605,0
1/23/20 07:00,753.515,0,0,0,-4.0993,0
1/23/20 08:00,1053.55,0.215361,59.2616,38.5678,52.4038,0.263291
1/23/20 09:00,1173.58,0.428281,117.777,78.2675,107.391,0.702749
1/23/20 10:00,1235.35,0.42765,117.604,78.3463,105.168,0.707632
1/23/20 11:00,1269.01,0.426773,117.348,78.4444,103.689,0.71182
1/23/20 12:00,1285.41,0.427031,117.418,78.4102,102.81,0.713006
1/23/20 13:00,1289.28,0.429062,117.992,79.883,101.628,0.895076
1/23/20 14:00,1280.71,0.428738,117.902,79.9219,103.093,0.897928
1/23/20 15:00,377.723,0.428379,117.865,80.0032,112.607,0.899312
1/23/20 16:00,0,0.428089,117.724,80.0018,115.644,0.898603
1/23/20 17:00,197.246,0.428114,117.731,79.999,114.263,0.89685
1/23/20 18:00,981.886,0.427647,117.594,80.0567,111.069,0.897483
1/23/20 19:00,0,0.427972,117.692,80.0208,115.618,0.891604
1/23/20 20:00,0,0.427891,117.72,78.3486,116.038,0.708897
1/23/20 21:00,0,0.426276,117.21,78.5052,115.531,0.706084
1/23/20 22:00,0,0.426429,117.251,78.487,115.574,0.703876
1/23/20 23:00,0,0.426296,117.215,78.504,115.539,0.702515
1/24/20 00:00,0,0.427326,117.514,78.3838,115.842,0.697918
1/24/20 01:00,0,0.427429,117.543,78.3713,115.872,0.696657
1/24/20 02:00,0,0.377784,50.9209,41.4297,49.7921,0.347667
1/24/20 03:00,0,0,0,0,-0.605,0
1/24/20 04:00,0,0,0,0,-0.605,0
1/24/20 05:00,0,0,0,0,-0.605,0
1/24/20 06:00,0,0,0,0,-0.605,0
1/24/20 07:00,0,0,0,0,-0.605,0
1/24/20 08:00,0,0,0,0,-0.605,0
1/24/20 09:00,176.616,0,0,0,-2.26001,0
1/24/20 10:00,376.396,0,0,0,-4.0951,0
1/24/20 11:00,1264.91,0.341944,94.0227,62.8801,80.5611,0.572651
1/24/20 12:00,401.368,0.428214,117.802,80.018,112.433,0.896557
1/24/20 13:00,0,0.426805,117.339,80.1433,115.253,0.900237
1/24/20 14:00,186.026,0.340552,28.3171,26.5194,25.626,0.180692
1/24/20 15:00,0,0,0,0,-0.8139,0
1/24/20 16:00,196.884,0,0,0,-2.33251,0
1/24/20 17:00,1137.27,0.138538,38.0951,25.904,29.1573,0.291852
1/24/20 18:00,983.092,0.428268,117.767,81.6996,111.057,1.08142
1/24/20 19:00,0,0.427605,117.561,81.7627,115.301,1.07375
1/24/20 20:00,0,0.141644,7.80079,14.1919,7.02998,0.118757
1/24/20 21:00,0,0,0,0,-0.605,0
1/24/20 22:00,0,0,0,0,-0.605,0
1/24/20 23:00,0,0,0,0,-0.605,0
1/25/20 00:00,0,0,0,0,-0.605,0
1/25/20 01:00,0,0,0,0,-0.605,0
1/25/20 02:00,0,0,0,0,-0.605,0
1/25/20 03:00,0,0,0,0,-0.605,0
1/25/20 04:00,0,0,0,0,-0.605,0
1/25/20 05:00,0,0,0,0,-0.605,0
1/25/20 06:00,0,0,0,0,-0.605,0
1/25/20 07:00,0,0,0,0,-0.605,0
1/25/20 08:00,0,0,0,0,-0.605,0
1/25/20 09:00,151.523,0,0,0,-2.01232,0
1/25/20 10:00,1219.91,0.137889,37.9145,25.3133,26.2874,0.228416
1/25/20 11:00,1253.08,0.428853,117.934,79.9153,104.448,0.889507
1/25/20 12:00,1269.25,0.426717,117.332,78.4491,103.252,0.713688
1/25/20 13:00,1273.95,0.428916,117.952,79.9019,102.252,0.895251
1/25/20 14:00,1266.84,0.428609,117.867,79.9393,103.588,0.897766
1/25/20 15:00,342.858,0.428042,117.795,80.0585,112.732,0.89919
1/25/20 16:00,317.041,0.427953,117.79,80.0804,113.117,0.898941
1/25/20 17:00,1133.05,0.428444,117.822,79.9571,108.268,0.897689
1/25/20 18:00,982.006,0.428623,117.871,81.6562,111.16,1.07977
1/25/20 19:00,0,0.426861,117.378,80.1508,115.3,0.89442
1/25/20 20:00,0,0.427301,117.507,80.1021,115.644,0.889527
1/25/20 21:00,0,0.427795,117.643,80.0401,115.784,0.884973
1/25/20 22:00,0,0.428075,117.72,80.0048,115.864,0.881583
1/25/20 23:00,0,0.426081,117.226,78.5673,115.548,0.703669
1/26/20 00:00,0,0.426475,117.281,78.4845,115.605,0.701015
1/26/20 01:00,0,0.426631,117.323,78.4642,115.648,0.69979
1/26/20 02:00,0,0.426758,117.358,78.4479,115.683,0.698563
1/26/20 03:00,0,0.0658069,3.62591,4.18119,2.96743,0.0381037
1/26/20 04:00,0,0,0,0,-0.605,0
1/26/20 05:00,0,0,0,0,-0.605,0
1/26/20 06:00,0,0,0,0,-0.605,0
1/26/20 07:00,765.699,0,0,0,-4.10051,0
1/26/20 08:00,1062.35,0.21624,59.4657,39.4835,52.5063,0.353112
1/26/20 09:00,1178.29,0.427425,117.542,78.3717,107.122,0.705688
1/26/20 10:00,1238.24,0.428759,117.908,79.9238,105.25,0.88874
1/26/20 11:00,1271.18,0.427857,117.652,80.0312,103.773,0.894816
1/26/20 12:00,1287.95,0.428606,117.866,79.9399,103.028,0.896642
1/26/20 13:00,1292.41,0.428257,117.77,79.9829,101.33,0.900319
1/26/20 14:00,1285.54,0.427896,117.662,80.0219,102.714,0.903279
1/26/20 15:00,1265.75,0.427769,117.628,80.038,103.742,0.904028
1/26/20 16:00,1227.87,0.427792,117.634,80.0351,105.139,0.90282
1/26/20 17:00,1157.54,0.42802,117.696,80.0067,107.751,0.90032
1/26/20 18:00,1011.56,0.428477,117.831,81.6724,111,1.08256
1/26/20 19:00,0,0.427504,117.554,80.0701,115.478,0.895256
1/26/20 20:00,0,0.428221,117.76,79.9867,115.899,0.889098
1/26/20 21:00,0,0.428612,117.868,79.9375,116.01,0.884744
1/26/20 22:00,0,0.426366,117.235,78.4891,115.557,0.705187
1/26/20 23:00,0,0.426454,117.259,78.4783,115.583,0.703433
1/27/20 00:00,0,0.42813,117.735,78.2782,116.064,0.697778
1/27/20 01:00,0,0.428246,117.767,78.2643,116.097,0.696834
1/27/20 02:00,0,0.428371,117.802,78.2492,116.133,0.695762
1/27/20 03:00,0,0.423167,116.344,77.1556,114.85,0.520763
1/27/20 04:00,0,0.424021,116.603,77.0681,115.111,0.519249
1/27/20 05:00,0,0.424748,116.805,76.9818,115.314,0.517833
1/27/20 06:00,0,0.425274,116.95,76.922,115.46,0.515804
1/27/20 07:00,785.002,0.423221,116.357,77.1539,111.356,0.519699
1/27/20 08:00,1081.78,0.428461,117.826,78.2454,110.44,0.697986
1/27/20 09:00,1196.14,0.427438,117.545,78.3727,106.918,0.704089
1/27/20 10:00,1254.89,0.428881,117.942,79.9101,104.987,0.886631
1/27/20 11:00,1287.34,0.428171,117.747,79.998,103.505,0.892359
1/27/20 12:00,1303.75,0.426696,117.327,78.4528,102.19,0.713956
1/27/20 13:00,1307.85,0.428822,117.926,79.9141,100.891,0.896279
1/27/20 14:00,1300.86,0.428439,117.82,79.9606,102.398,0.899315
1/27/20 15:00,1281.07,0.428284,117.778,79.9792,103.474,0.900298
1/27/20 16:00,1242.83,0.428226,117.762,79.9859,104.94,0.89961
1/27/20 17:00,1172.38,0.428421,117.815,79.9614,107.664,0.897336
1/27/20 18:00,1025.92,0.427991,117.688,80.0079,110.976,0.896985
1/27/20 19:00,0,0.428431,117.818,79.9573,115.746,0.89051
1/27/20 20:00,0,0.42668,117.321,78.4482,115.641,0.707775
1/27/20 21:00,0,0.42715,117.467,78.4006,115.79,0.704531
1/27/20 22:00,0,0.427334,117.517,78.3779,115.843,0.701895
1/27/20 23:00,0,0.427371,117.527,78.3735,115.855,0.700058
1/28/20 00:00,0,0.427898,117.672,78.3072,116.001,0.697769
1/28/20 01:00,0,0.428131,117.735,78.2796,116.066,0.696484
1/28/20 02:00,0,0.42839,117.807,78.2487,116.139,0.695027
1/28/20 03:00,0,0.428585,117.86,78.2256,116.194,0.693785
1/28/20 04:00,0,0.423627,116.469,77.1009,114.977,0.519408
1/28/20 05:00,0,0.424283,116.677,77.0388,115.186,0.518346
1/28/20 06:00,0,0.425505,117.013,76.8945,115.524,0.516062
1/28/20 07:00,781.865,0.423199,116.352,77.1577,111.365,0.520473
1/28/20 08:00,1086,0.42833,117.79,78.2617,110.421,0.699418
1/28/20 09:00,1202.78,0.42734,117.518,78.3846,106.869,0.705493
1/28/20 10:00,1262.25,0.428927,117.954,79.9038,104.927,0.888169
1/28/20 11:00,1295.07,0.428327,117.789,79.9774,103.43,0.893691
1/28/20 12:00,1311.35,0.429093,118.004,78.1726,102.654,0.714426
1/28/20 13:00,1314.37,0.428682,117.887,79.9305,100.615,0.897265
1/28/20 14:00,1305.92,0.428277,117.776,79.9794,102.165,0.900631
1/28/20 15:00,1284.57,0.42811,117.73,79.9999,103.317,0.901779
1/28/20 16:00,1244.28,0.428069,117.719,80.0046,104.866,0.901029
1/28/20 17:00,1171.17,0.42818,117.749,79.9909,107.627,0.899278
1/28/20 18:00,1020.13,0.42462,122.117,83.7117,116.193,0.89728
1/28/20 19:00,0,0.428589,117.862,79.9377,115.79,0.89075
1/28/20 20:00,0,0.42688,117.391,78.4327,115.711,0.708063
1/28/20 21:00,0,0.427112,117.456,78.4052,115.778,0.70545
1/28/20 22:00,0,0.427186,117.477,78.3964,115.801,0.70321
1/28/20 23:00,0,0.427026,117.432,78.4159,115.758,0.702058
1/29/20 00:00,0,0.427959,117.688,78.2996,116.017,0.698374
1/29/20 01:00,0,0.428043,117.711,78.2897,116.041,0.697515
1/29/20 02:00,0,0.428176,117.748,78.2738,116.079,0.696442
1/29/20 03:00,0,0.428437,117.82,78.2425,116.152,0.694986
1/29/20 04:00,0,0.423134,116.374,77.1843,114.881,0.520375
1/29/20 05:00,0,0.423765,116.506,77.0822,115.014,0.519377
1/29/20 06:00,0,0.424263,116.672,77.041,115.181,0.517797
1/29/20 07:00,754.48,0.42799,117.697,78.2979,112.632,0.695753
1/29/20 08:00,1063.44,0.427569,117.582,78.3531,110.306,0.701849
1/29/20 09:00,1181.42,0.428813,117.923,79.9158,107.282,0.884551
1/29/20 10:00,1241.14,0.428017,117.695,80.0099,104.96,0.89113
1/29/20 11:00,1273.23,0.428783,117.915,81.6362,103.761,1.07581
1/29/20 12:00,1288.79,0.428731,117.901,79.9212,102.966,0.89572
1/29/20 13:00,1294.22,0.428421,117.815,79.9588,101.26,0.899274
1/29/20 14:00,1287.71,0.428094,117.725,79.9985,102.658,0.902113
1/29/20 15:00,1268.4,0.427959,117.68,80.0096,103.717,0.90303
1/29/20 16:00,1230.16,0.42796,117.68,80.0089,105.4,0.901988
1/29/20 17:00,1159.35,0.424622,122.23,83.7784,116.478,0.900116
1/29/20 18:00,1011.2,0.425653,122.323,86.9529,116.082,1.26337
1/29/20 19:00,0,0.428567,117.856,81.656,115.599,1.07475
1/29/20 20:00,0,0.427848,117.658,80.0297,115.796,0.889234
1/29/20 21:00,0,0.428465,117.828,79.953,115.971,0.883923
1/29/20 22:00,0,0.426378,117.238,78.4854,115.562,0.70399
1/29/20 23:00,0,0.426798,117.369,78.4436,115.695,0.701503
1/30/20 00:00,0,0.427985,117.696,78.2967,116.026,0.69717
1/30/20 01:00,0,0.428189,117.752,78.2725,116.083,0.696056
1/30/20 02:00,0,0.428481,117.832,78.2379,116.164,0.694643
1/30/20 03:00,0,0.423432,116.416,77.1252,114.924,0.519859
1/30/20 04:00,0,0.424382,116.704,77.0272,115.214,0.518282
1/30/20 05:00,0,0.425148,116.915,76.9349,115.426,0.516802
1/30/20 06:00,0,0.426066,117.168,76.8271,115.68,0.514582
1/30/20 07:00,787.053,0.424029,116.606,77.0735,111.617,0.518927
1/30/20 08:00,1093.84,0.4287,117.892,78.2173,110.469,0.697476
1/30/20 09:00,1209.41,0.427647,117.603,78.3479,106.814,0.703702
1/30/20 10:00,1268.77,0.429016,117.979,79.8943,104.759,0.886456
1/30/20 11:00,1301.34,0.428257,117.77,79.9887,103.202,0.892484
1/30/20 12:00,1318.23,0.427381,117.53,78.3765,102.053,0.711919
1/30/20 13:00,1322.09,0.42677,117.347,78.4421,100.166,0.715019
1/30/20 14:00,1314.85,0.428948,117.96,79.8974,102.268,0.896582
1/30/20 15:00,1295.19,0.428761,117.909,79.9207,103.407,0.897801
1/30/20 16:00,1257.43,0.425231,122.332,83.6596,112.763,0.896801
1/30/20 17:00,1188.3,0.425288,122.361,83.6606,116.619,0.894881
1/30/20 18:00,1043.29,0.425847,122.499,85.2874,116.454,1.07646
1/30/20 19:00,0,0.42839,117.807,79.9639,115.735,0.89055
1/30/20 20:00,0,0.426638,117.309,78.4552,115.629,0.70794
1/30/20 21:00,0,0.427109,117.455,78.4075,115.778,0.704778
1/30/20 22:00,0,0.427223,117.487,78.3933,115.812,0.702433
1/30/20 23:00,0,0.427211,117.483,78.3952,115.81,0.700835
1/31/20 00:00,0,0.42826,117.771,78.2657,116.101,0.697608
1/31/20 01:00,0,0.428322,117.788,78.2588,116.118,0.697007
1/31/20 02:00,0,0.428472,117.829,78.2411,116.16,0.696107
1/31/20 03:00,0,0.426079,117.23,76.856,115.735,0.5215
1/31/20 04:00,0,0.423405,116.409,77.1308,114.915,0.520635
1/31/20 05:00,0,0.423912,116.548,77.0702,115.056,0.5197
1/31/20 06:00,0,0.424092,116.624,77.0672,115.132,0.518507
1/31/20 07:00,786.932,0.427914,117.676,78.3132,112.511,0.696959
1/31/20 08:00,1095.53,0.427586,117.587,78.3569,110.16,0.703313
1/31/20 09:00,1210.74,0.428886,117.943,79.9119,106.943,0.886297
1/31/20 10:00,1268.77,0.428093,117.725,80.0104,104.496,0.892985
1/31/20 11:00,1300.49,0.42885,117.933,81.6313,103.196,1.07824
1/31/20 12:00,1316.3,0.428882,117.942,79.907,102.31,0.894837
1/31/20 13:00,1319.8,0.42855,117.851,79.9469,100.525,0.898728
1/31/20 14:00,1311.83,0.428231,117.763,79.9849,102.097,0.901674
1/31/20 15:00,1291.33,0.428008,117.693,80.0072,103.22,0.903009
1/31/20 16:00,1252.36,0.425897,122.471,83.5428,112.818,0.901906
1/31/20 17:00,1180.7,0.424632,122.232,83.7808,116.485,0.899595
1/31/20 18:00,1031.47,0.425291,122.389,85.392,116.335,1.08083
1/31/20 19:00,0,0.42779,117.642,80.0399,115.567,0.893901
1/31/20 20:00,0,0.428514,117.841,79.9504,115.981,0.88746
1/31/20 21:00,0,0.426469,117.263,78.4777,115.584,0.706383
1/31/20 22:00,0,0.426914,117.401,78.433,115.725,0.703327
1/31/20 23:00,0,0.4271,117.453,78.4111,115.779,0.701014
2/1/20 00:00,0,0.428566,117.855,79.9493,116.003,0.879417
2/1/20 01:00,0,0.426538,117.282,78.4743,115.608,0.701515
2/1/20 02:00,0,0.427079,117.447,78.4177,115.775,0.699312
2/1/20 03:00,0,0.427598,117.589,78.3518,115.919,0.696946
2/1/20 04:00,0,0.42806,117.716,78.2951,116.048,0.694978
2/1/20 05:00,0,0.427519,117.63,78.4009,115.964,0.693099
2/1/20 06:00,0,0.425115,116.906,76.9404,115.414,0.518674
2/1/20 07:00,749.654,0.423717,116.492,77.0913,111.69,0.522381
2/1/20 08:00,1069.47,0.429024,117.981,78.1747,110.699,0.700931
2/1/20 09:00,1189.14,0.428537,117.847,78.2331,107.288,0.705441
2/1/20 10:00,1249.83,0.428148,117.74,78.2806,104.993,0.709596
2/1/20 11:00,1282.52,0.427706,117.619,78.3355,103.597,0.71352
2/1/20 12:00,1298.69,0.428788,117.916,79.9171,102.777,0.897634
2/1/20 13:00,1302.67,0.428496,117.836,79.9521,101.123,0.901127
2/1/20 14:00,1294.46,0.428167,117.745,79.9916,102.59,0.903968
2/1/20 15:00,1273.11,0.427982,117.686,80.0092,103.672,0.905177
2/1/20 16:00,1232.94,0.425897,122.384,85.2004,110.109,1.08499
2/1/20 17:00,1158.62,0.425917,122.492,85.2602,116.556,1.08264
2/1/20 18:00,1004.2,0.425813,122.497,85.3008,116.435,1.08023
